company_name,status,Industry,use_cases_1,use_cases_2
MEDPACE HOLDINGS,FALSE,Healthcare,,
SAMSARA NETWORKS,FALSE,Technology&Electronics,,
INTELLIA THERAPEUTICS,FALSE,Healthcare,,
GLOBUS MEDICAL,FALSE,Healthcare,,
LEGEND BIOTECH CORP,ЛОЖЬ,Healthcare,,
CASEY'S GENERAL STORES,FALSE,Retail&ECommerce,,
UNITED STATES STEEL CORPORATION,FALSE,Resources&Materials,,
POPULAR,FALSE,Finance&Investments,,
HEALTHCARE TRUST OF AMERICA,FALSE,Estate,,
NATERA,FALSE,Healthcare,,
ALTICE USA,FALSE,Communication&Entertainment,,
MARRIOTT VACATIONS WORLDWIDE CORPORATION,FALSE,Estate,,
"FRONTIER COMMUNICATIONS PARENT, INC.",FALSE,Communication&Entertainment,,
MIRATI THERAPEUTICS,FALSE,Healthcare,,
"THOUGHTWORKS HOLDING, INC.",FALSE,IT&Software,,
OMNICELL,FALSE,Healthcare,,
NEW YORK TIMES COMPANY,FALSE,Communication&Entertainment,,
SKECHERS,FALSE,Retail&ECommerce,,
BOYD GAMING CORPORATION,FALSE,Services&Travel,,
PLAINS ALL AMERICAN PIPELINE,FALSE,Resources&Materials,,
NEUROCRINE BIOSCIENCES,FALSE,Healthcare,,
ENVISTA HOLDINGS CORPORATION,FALSE,Healthcare,,
PERFORMANCE FOOD GROUP COMPANY,FALSE,Food&Restaurants,,
PVH,FALSE,Retail&ECommerce,,
FIRST FINANCIAL BANKSHARES,FALSE,Finance&Investments,,
"DIGITALOCEAN HOLDINGS, INC.",FALSE,IT&Software,,
NIELSEN HOLDINGS,TRUE,IT&Software,Research&Consulting,
OMEGA HEALTHCARE INVESTORS,FALSE,Estate,,
ACUITY BRANDS,FALSE,Resources&Materials,,
PERSHING SQUARE HOLDINGS,TRUE,Finance&Investments,Finance&Tokens,
UNIVERSAL DISPLAY CORPORATION,FALSE,Technology&Electronics,,
SILICON LABORATORIES,FALSE,Technology&Electronics,,
II-VI,FALSE,Machinery&Manufacture,,
STARWOOD PROPERTY TRUST,FALSE,Estate,,
UNITY TECHNOLOGIES,FALSE,Communication&Entertainment,,
HOULIHAN LOKEY,FALSE,Finance&Investments,,
LUMENTUM HOLDINGS,FALSE,Technology&Electronics,,
DATABRICKS,FALSE,IT&Software,,
PLANET FITNESS,FALSE,Services&Travel,,
BRIXMOR PROPERTY GROUP,FALSE,Estate,,
CHEMED CORPORATION,FALSE,Healthcare,,
WESTERN UNION COMPANY,TRUE,Finance&Investments,Finance&Tokens,
POST HOLDINGS,FALSE,Food&Restaurants,,
BOK FINANCIAL CORPORATION,FALSE,Finance&Investments,,
DONALDSON COMPANY,FALSE,Machinery&Manufacture,,
PILGRIM'S PRIDE CORPORATION,FALSE,Food&Restaurants,,
BRIGHT HORIZONS FAMILY SOLUTIONS,FALSE,Services&Travel,,
POLARIS,TRUE,Transport&Aerospace,Logistics&Supply_chain,
OPENDOOR TECHNOLOGIES INC.,FALSE,Communication&Entertainment,,
WEX Inc,FALSE,IT&Software,,
MASTEC,FALSE,Services&Travel,,
WOODWARD,FALSE,Transport&Aerospace,,
ALASKA AIR GROUP,FALSE,Logistics&Transportation,,
ANHUI CONCH CEMENT COMPANY,FALSE,Resources&Materials,,
EVE ENERGY CO. LTD,FALSE,Technology&Electronics,,
CHINA PACIFIC INSURANCE GROUP (CPIC),TRUE,Finance&Investments,Data_managment&Security,
YUNNAN ENERGY NEW MATERIAL,FALSE,Resources&Materials,,
LONGFOR GROUP HOLDINGS,FALSE,Estate,,
SUNNY OPTICAL TECHNOLOGY (GROUP) COMPANY,FALSE,Technology&Electronics,,
NARI TECHNOLOGY,FALSE,Resources&Materials,,
CHINA CITIC BANK CORPORATION,FALSE,Finance&Investments,,
CHINA NORTHERN RARE EARTH (GROUP) HIGH-TECH,FALSE,Resources&Materials,,
GUOTAI JUNAN SECURITIES,FALSE,Finance&Investments,,
SHANGHAI INTERNATIONAL PORT (GROUP),FALSE,Services&Travel,,
HUATAI SECURITIES,FALSE,Finance&Investments,,
BEIKE,FALSE,Estate,,
WENS FOODSTUFF GROUP,FALSE,Food&Restaurants,,
UNIGROUP GUOXIN MICROELECTRONICS,FALSE,Technology&Electronics,,
CITIC PACIFIC SPECIAL STEEL GROUP,ЛОЖЬ,Resources&Materials,,
OPPEIN HOME GROUP,FALSE,Retail&ECommerce,,
ECOVACS ROBOTICS,FALSE,Technology&Electronics,,
AVIC JONHON OPTRONIC TECHNOLOGY,FALSE,Transport&Aerospace,,
TCL CORPORATION,FALSE,Technology&Electronics,,
COUNTRY GARDEN SERVICES HOLDINGS COMPANY,ЛОЖЬ,Estate,,
ZHEJIANG SANHUA INTELLIGENT CONTROLS,FALSE,Technology&Electronics,,
ASYMCHEM LABORATORIES (TIANJIN),FALSE,Healthcare,,
MONTAGE TECHNOLOGY GROUP,FALSE,Technology&Electronics,,
360 SECURITY TECHNOLOGY,TRUE,IT&Software,Cybersecurity,
CSPC PHARMACEUTICAL GROUP,FALSE,Healthcare,,
HANSOH PHARMACEUTICAL GROUP COMPANY,FALSE,Healthcare,,
CHINA EASTERN AIRLINES CORPORATION,FALSE,Logistics&Transportation,,
XINYI SOLAR HOLDINGS,FALSE,Resources&Materials,,
HUAYU AUTOMOTIVE SYSTEMS COMPANY,FALSE,Transport&Aerospace,,
LENOVO GROUP,FALSE,Technology&Electronics,,
ORIENT SECURITIES COMPANY,FALSE,Finance&Investments,,
HUA XIA BANK,FALSE,Finance&Investments,,
HAIDILAO INTERNATIONAL HOLDING,FALSE,Food&Restaurants,,
SHANGHAI BAOSIGHT SOFTWARE,FALSE,IT&Software,,
CHAOZHOU THREE-CIRCLE (GROUP),FALSE,Technology&Electronics,,
ZHUZHOU CRRC TIMES ELECTRIC,FALSE,Transport&Aerospace,,
SHANDONG GOLD MINING,FALSE,Resources&Materials,,
BANK OF HANGZHOU,FALSE,Finance&Investments,,
CHINA GALAXY SECURITIES,FALSE,Finance&Investments,,
AVARY HOLDING (SHENZHEN),FALSE,Technology&Electronics,,
LUFAX,FALSE,Finance&Investments,,
SHANGHAI PUTAILAI NEW ENERGY TECHNOLOGY,FALSE,Resources&Materials,,
JIANGSU EASTERN SHENGHONG,FALSE,Resources&Materials,,
HUALI INDUSTRIAL GROUP COMPANY LIMITED,FALSE,Retail&ECommerce,,
GONGNIU GROUP,FALSE,Technology&Electronics,,
"IMEIK TECHNOLOGY DEVELOPMENT CO.,LTD.",FALSE,Healthcare,,
"CNGR ADVANCED MATERIAL CO.,LTD.",FALSE,Resources&Materials,,
CHINA UNICOM (HONG KONG),FALSE,Communication&Entertainment,,
NEW CHINA LIFE INSURANCE COMPANY,FALSE,Finance&Investments,,
GUANGZHOU TINCI MATERIALS TECHNOLOGY,FALSE,Resources&Materials,,
CHINA RAILWAY CONSTRUCTION CORPORATION,FALSE,Services&Travel,,
CHINA SOUTHERN AIRLINES COMPANY,FALSE,Logistics&Transportation,,
TSINGTAO BREWERY COMPANY,FALSE,Food&Restaurants,,
MAXSCEND MICROELECTRONICS COMPANY,FALSE,Technology&Electronics,,
LENS TECHNOLOGY,FALSE,Technology&Electronics,,
GUOSEN SECURITIES,FALSE,Finance&Investments,,
ZHEJIANG CHINT ELECTRICS,FALSE,Resources&Materials,,
SHANGHAI FOSUN PHARMACEUTICAL (GROUP),FALSE,Healthcare,,
GSX TECHEDU,FALSE,IT&Software,,
CHINA CSSC HOLDINGS,FALSE,Transport&Aerospace,,
BANK OF JIANGSU,FALSE,Finance&Investments,,
AVIC AIRCRAFT,FALSE,Transport&Aerospace,,
BILIBILI,FALSE,Communication&Entertainment,,
SHANGHAI INTERNATIONAL AIRPORT,FALSE,Transport&Aerospace,,
BANK OF NANJING,FALSE,Finance&Investments,,
WALVAX BIOTECHNOLOGY,FALSE,Healthcare,,
ALUMINUM CORPORATION OF CHINA,FALSE,Resources&Materials,,
BANK OF BEIJING,FALSE,Finance&Investments,,
HANGZHOU TIGERMED CONSULTING,FALSE,Healthcare,,
PHARMARON BEIJING,FALSE,Healthcare,,
FLAT GLASS GROUP,FALSE,Resources&Materials,,
KANZHUN LTD,FALSE,Communication&Entertainment,,
DAQIN RAILWAY,FALSE,Transport&Aerospace,,
CHINA SHIPBUILDING INDUSTRY COMPANY,FALSE,Transport&Aerospace,,
TRIP.COM GROUP,FALSE,Services&Travel,,
MANGO EXCELLENT MEDIA,FALSE,Retail&ECommerce,,
HANGZHOU FIRST APPLIED MATERIAL,FALSE,Technology&Electronics,,
YANZHOU COAL MINING COMPANY,FALSE,Resources&Materials,,
CHINA LONGYUAN POWER GROUP CORPORATION,FALSE,Resources&Materials,,
ANHUI GUJING DISTILLERY,FALSE,Food&Restaurants,,
GIGADEVICE SEMICONDUCTOR (BEIJING),FALSE,Technology&Electronics,,
BANK OF SHANGHAI,FALSE,Finance&Investments,,
"CHINA MOLYBDENUM CO., LTD.",FALSE,Resources&Materials,,
WUXI LEAD INTELLIGENT EQUIPMENT,FALSE,Technology&Electronics,,
CHANGCHUN HIGH & NEW TECHNOLOGY INDUSTRY (GROUP),FALSE,Healthcare,,
BEIJING KINGSOFT OFFICE SOFTWARE,FALSE,IT&Software,,
HUANENG LANCANG RIVER HYDROPOWER,FALSE,Resources&Materials,,
CHINA MERCHANTS SHEKOU INDUSTRIAL ZONE HOLDINGS,FALSE,Estate,,
HENAN SHUANGHUI INVESTMENT & DEVELOPMENT,FALSE,Food&Restaurants,,
IFLYTEK,FALSE,IT&Software,,
JIANGSU HENGLI HYDRAULIC,FALSE,Machinery&Manufacture,,
"XINJIANG DAQO NEW ENERGY CO.,LTD.",FALSE,Machinery&Manufacture,,
FUYAO GLASS INDUSTRY GROUP,FALSE,Transport&Aerospace,,
AIR CHINA,FALSE,Services&Travel,,
CHINA NATIONAL NUCLEAR POWER,FALSE,Resources&Materials,,
GUANGZHOU AUTOMOBILE GROUP,FALSE,Transport&Aerospace,,
BEIJING ORIENTAL YUHONG WATERPROOF TECHNOLOGY,FALSE,Resources&Materials,,
CHINA TOWER CORPORATION,FALSE,Communication&Entertainment,,
POWER CONSTRUCTION CORPORATION OF CHINA LTD,FALSE,Resources&Materials,,
COUNTRY GARDEN HOLDINGS COMPANY,FALSE,Estate,,
JA SOLAR TECHNOLOGY,FALSE,Resources&Materials,,
YUNNAN BAIYAO GROUP,FALSE,Healthcare,,
YUM CHINA HOLDINGS,FALSE,Retail&ECommerce,,
TIANQI LITHIUM CORPORATION,FALSE,Resources&Materials,,
HAITONG SECURITIES,FALSE,Finance&Investments,,
DIDI GLOBAL INC.,FALSE,Services&Travel,,
CGN POWER,FALSE,Resources&Materials,,
"TRINA SOLAR CO., LTD",FALSE,Resources&Materials,,
CHINA MERCHANTS SECURITIES,TRUE,Finance&Investments,Data_managment&Security,
SHAANXI COAL INDUSTRY COMPANY,FALSE,Resources&Materials,,
GUANGDONG HAID GROUP,FALSE,Food&Restaurants,,
ZHEJIANG HUAYOU COBALT CO. LTD,FALSE,Resources&Materials,,
SHENWAN HONGYUAN GROUP,FALSE,Finance&Investments,,
CHONGQING CHANGAN AUTOMOBILE COMPANY,FALSE,Transport&Aerospace,,
ZHONGSHENG GROUP HOLDINGS,FALSE,Transport&Aerospace,,
AVIC SHENYANG AIRCRAFT COMPANY,FALSE,Transport&Aerospace,,
YONYOU NETWORK TECHNOLOGY,FALSE,IT&Software,,
WANTAI BIOLOGICAL PHARMACY,FALSE,Healthcare,,
ZTO EXPRESS (CAYMAN),TRUE,Logistics&Transportation,Logistics&Supply_chain,
ZTE CORPORATION,FALSE,Technology&Electronics,,
WEICHAI POWER,FALSE,Machinery&Manufacture,,
JD HEALTH INTERNATIONAL INC,FALSE,Healthcare,,
BEIGENE,FALSE,Healthcare,,
AECC AVIATION POWER,FALSE,Transport&Aerospace,,
CHINA RAILWAY GROUP,FALSE,Logistics&Transportation,,
WINGTECH TECHNOLOGY,FALSE,Technology&Electronics,,
NAURA TECHNOLOGY GROUP,FALSE,Technology&Electronics,,
XINJIANG TIANSHAN CEMENT,FALSE,Resources&Materials,,
GF SECURITIES,FALSE,Finance&Investments,,
KE HOLDINGS INC.,FALSE,Estate,,
SANAN OPTOELECTRONICS,FALSE,Technology&Electronics,,
LI NING COMPANY,FALSE,Retail&ECommerce,,
CHINA MINSHENG BANKING,FALSE,Finance&Investments,,
SHENZHEN TRANSSION HOLDINGS,FALSE,Communication&Entertainment,,
CRRC CORPORATION,FALSE,Transport&Aerospace,,
SMOORE INTERNATIONAL HOLDINGS,FALSE,Resources&Materials,,
JD LOGISTICS,FALSE,Logistics&Transportation,,
TIANJIN ZHONGHUAN SEMICONDUCTOR,FALSE,Technology&Electronics,,
CHINA COMMUNICATIONS CONSTRUCTION COMPANY,FALSE,Services&Travel,,
FOCUS MEDIA INFORMATION TECHNOLOGY,FALSE,Communication&Entertainment,,
HOSHINE SILICON INDUSTRY,FALSE,Resources&Materials,,
ENN ENERGY HOLDINGS,FALSE,Resources&Materials,,
PICC PROPERTY AND CASUALTY COMPANY,FALSE,Finance&Investments,,
"INNER MONGOLIA BAOTOU STEEL UNION CO., LTD.",FALSE,Machinery&Manufacture,,
HENGLI PETROCHEMICAL,FALSE,Resources&Materials,,
NINGXIA BAOFENG ENERGY GROUP,FALSE,Resources&Materials,,
BAOSHAN IRON & STEEL,FALSE,Resources&Materials,,
CHINA INTERNATIONAL CAPITAL CORPORATION,TRUE,Finance&Investments,Payments,
WEBANK,TRUE,Finance&Investments,Finance&Tokens,
CHINA EVERBRIGHT BANK COMPANY,TRUE,Finance&Investments,Payments,
QINGHAI SALT LAKE INDUSTRY,FALSE,Resources&Materials,,
SHENZHOU INTERNATIONAL GROUP HOLDINGS,FALSE,Retail&ECommerce,,
GANFENG LITHIUM,FALSE,Resources&Materials,,
SHENZHEN INOVANCE TECHNOLOGY,FALSE,Technology&Electronics,,
CHONGQING ZHIFEI BIOLOGICAL PRODUCTS,FALSE,Healthcare,,
RONGSHENG PETROCHEMICAL,FALSE,Resources&Materials,,
TONGWEI,FALSE,Resources&Materials,,
SUNGROW POWER SUPPLY,FALSE,Technology&Electronics,,
PICC GROUP (PEOPLE'S INSURANCE COMPANY (GROUP) OF CHINA),FALSE,Finance&Investments,,
SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION,FALSE,Technology&Electronics,,
POLY DEVELOPMENTS AND HOLDINGS GROUP,FALSE,Estate,,
BOE TECHNOLOGY GROUP COMPANY,FALSE,Technology&Electronics,,
LI AUTO INC,FALSE,Transport&Aerospace,,
JD DIGITS,FALSE,Finance&Investments,,
DJI,FALSE,Technology&Electronics,,
GOERTEK,FALSE,Technology&Electronics,,
ZIJIN MINING GROUP COMPANY,FALSE,Resources&Materials,,
FOXCONN INDUSTRIAL INTERNET,TRUE,Technology&Electronics,Logistics&Supply_chain,
GREE ELECTRIC APPLIANCES,ЛОЖЬ,Technology&Electronics,,
ZHANGZHOU PIENTZEHUANG PHARMACEUTICAL. LTD,FALSE,Healthcare,,
CITIC,TRUE,Finance&Investments,Data_managment&Security,
SAIC MOTOR CORPORATION,FALSE,Transport&Aerospace,,
"BEIJING-SHANGHAI HIGH-SPEED RAILWAY CO.,LTD.",FALSE,Transport&Aerospace,,
WILL SEMICONDUCTOR,FALSE,Technology&Electronics,,
JIANGSU YANGHE BREWERY JOINT-STOCK,FALSE,Food&Restaurants,,
CHINA VANKE,FALSE,Estate,,
ANTA SPORTS PRODUCTS,FALSE,Retail&ECommerce,,
KUAISHOU TECHNOLOCY,FALSE,Communication&Entertainment,,
SHANGHAI PUDONG DEVELOPMENT BANK,FALSE,Finance&Investments,,
XPENG MOTORS,FALSE,Transport&Aerospace,,
INNER MONGOLIA YILI INDUSTRIAL GROUP,FALSE,Food&Restaurants,,
BANK OF NINGBO,FALSE,Finance&Investments,,
HAIER SMART HOME,TRUE,Technology&Electronics,Data_managment&Security,
COSCO SHIPPING HOLDINGS,FALSE,Transport&Aerospace,,
WUXI BIOLOGICS (CAYMAN),FALSE,Healthcare,,
AIER EYE HOSPITAL GROUP,FALSE,Healthcare,,
BYTEDANCE,FALSE,Communication&Entertainment,,
JD.COM,FALSE,Retail&ECommerce,,
CHINA RESOURCES LAND,FALSE,Estate,,
SANY HEAVY INDUSTRY CO. LTD,FALSE,Machinery&Manufacture,,
MUYUAN FOODS,FALSE,Food&Restaurants,,
PSBC (POSTAL SAVINGS BANK OF CHINA),TRUE,Finance&Investments,Finance&Tokens,
MIDEA GROUP,FALSE,Technology&Electronics,,
BYD COMPANY,FALSE,Transport&Aerospace,,
NETEASE,TRUE,Communication&Entertainment,NFT&Gaming,
CHINA LIFE INSURANCE COMPANY,FALSE,Finance&Investments,,
CHINA MOBILE,FALSE,Communication&Entertainment,,
WULIANGYE YIBIN,FALSE,Food&Restaurants,,
CHINA SHENHUA ENERGY COMPANY,FALSE,Resources&Materials,,
INDUSTRIAL BANK,FALSE,Finance&Investments,,
NONGFU SPRING,FALSE,Food&Restaurants,,
BANK OF CHINA,TRUE,Finance&Investments,Finance&Tokens,
LONGI GREEN ENERGY TECHNOLOGY,FALSE,Resources&Materials,,
PINDUODUO,FALSE,Retail&ECommerce,,
FOSHAN HAITIAN FLAVOURING AND FOOD COMPANY,FALSE,Food&Restaurants,,
HANGZHOU HIKVISION DIGITAL TECHNOLOGY,TRUE,Technology&Electronics,Smart_contracts,Logistics&Supply_chain
HANGZHOU HIKVISION DIGITAL TECHNOLOGY,,Technology&Electronics,,
CHINA PETROLEUM & CHEMICAL CORPORATION (SINOPEC),FALSE,Resources&Materials,,
NIO INC,FALSE,Transport&Aerospace,,
CITIC SECURITIES COMPANY,TRUE,Finance&Investments,Data_managment&Security,
CNOOC LIMITED,FALSE,Resources&Materials,,
WUXI APPTEC,FALSE,Healthcare,,
WANHUA CHEMICAL GROUP,FALSE,Resources&Materials,,
JIANGSU HENGRUI MEDICINE,FALSE,Healthcare,,
BANK OF COMMUNICATIONS,FALSE,Finance&Investments,,
MEITUAN DIANPING,FALSE,Communication&Entertainment,,
LUXSHARE PRECISION INDUSTRY,FALSE,Technology&Electronics,,
PING AN BANK,TRUE,Finance&Investments,Finance&Tokens,
AGRICULTURAL BANK OF CHINA,FALSE,Finance&Investments,,
PING AN INSURANCE (GROUP) COMPANY OF CHINA,TRUE,Finance&Investments,Finance&Tokens,
CHINA CONSTRUCTION BANK CORPORATION,TRUE,Finance&Investments,Finance&Tokens,
CONTEMPORARY AMPEREX TECHNOLOGY,FALSE,Transport&Aerospace,,
CHINA MERCHANTS BANK,TRUE,Finance&Investments,Data_managment&Security,
ICBC,TRUE,Finance&Investments,Finance&Tokens,
ALIBABA GROUP HOLDING,TRUE,Retail&ECommerce,Data_managment&Security,
KWEICHOW MOUTAI,FALSE,Food&Restaurants,,
PETROCHINA COMPANY,FALSE,Resources&Materials,,
CHINA YANGTZE POWER,FALSE,Resources&Materials,,
LUZHOU LAOJIAO,FALSE,Food&Restaurants,,
"YIHAI KERRY ARAWANA HOLDINGS CO., LTD",FALSE,Food&Restaurants,,
SHANXI XINGHUACUN FEN WINE FACTORY,FALSE,Food&Restaurants,,
S.F. HOLDING,FALSE,Logistics&Transportation,,
TENCENT,FALSE,Communication&Entertainment,,
BAIDU,TRUE,Communication&Entertainment,Data_managment&Security,
GREAT WALL MOTOR COMPANY,FALSE,Transport&Aerospace,,
EAST MONEY INFORMATION,FALSE,Finance&Investments,,
CHINA TELECOM CORPORATION,FALSE,Communication&Entertainment,,
XIAOMI CORPORATION,FALSE,Technology&Electronics,,
SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS,FALSE,Healthcare,,
CHINA TOURISM GROUP DUTY FREE CORPORATION LIMITED,FALSE,Logistics&Transportation,,
HANGZHOU SILAN MICROELECTRONICS,FALSE,Technology&Electronics,,
CATHAY BIOTECH INC.,FALSE,Resources&Materials,,
SANGFOR TECHNOLOGIES,FALSE,IT&Software,,
SEAZEN HOLDINGS CO. LTD,FALSE,Finance&Investments,,
TENCENT MUSIC ENTERTAINMENT GROUP,FALSE,Communication&Entertainment,,
ZHEJIANG NHU COMPANY,FALSE,Healthcare,,
ZANGGE HOLDING COMPANY,FALSE,Resources&Materials,,
CHONGQING SOKON INDUSTRY GROUP STOCK,FALSE,Transport&Aerospace,,
CHINA ZHESHANG BANK CO. LTD,FALSE,Finance&Investments,,
CHINA NATIONAL CHEMICAL ENGINEERING CO. LTD,FALSE,Services&Travel,,
CHINA COAL ENERGY COMPANY,FALSE,Resources&Materials,,
PING AN HEALTHCARE TECHNOLOGY,TRUE,Healthcare,Data_managment&Security,
GLODON COMPANY,FALSE,IT&Software,,
YUNNAN BOTANEE BIO-TECHNOLOGY GROUP CO.LTD,FALSE,Healthcare,,
SHEDE SPIRITS,FALSE,Food&Restaurants,,
QI AN XIN TECHNOLOGY GROUP INC.,FALSE,IT&Software,,
CHINA ZHENHUA (GROUP) SCIENCE & TECHNOLOGY,FALSE,Communication&Entertainment,,
SUZHOU MAXWELL TECHNOLOGIES,FALSE,Technology&Electronics,,
JIANGXI COPPER COMPANY,FALSE,Resources&Materials,,
DONGFANG ELECTRIC CORPORATION,FALSE,Technology&Electronics,,
GEMDALE CORPORATION,FALSE,Estate,,
XINJIANG GOLDWIND SCIENCE&TECHNOLOGY,FALSE,Resources&Materials,,
ZHEJIANG CENTURY HUATONG GROUP,FALSE,Transport&Aerospace,,
GDS HOLDINGS,FALSE,IT&Software,,
GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS COMPANY,FALSE,Healthcare,,
GD POWER DEVELOPMENT,FALSE,Resources&Materials,,
SICHUAN CHUANTOU ENERGY,FALSE,Resources&Materials,,
SPRING AIRLINES,FALSE,Services&Travel,,
CANSINO BIOLOGICS,FALSE,Healthcare,,
HAN'S LASER TECHNOLOGY INDUSTRY GROUP,FALSE,Machinery&Manufacture,,
SHENGYI TECHNOLOGY,FALSE,Technology&Electronics,,
NINGBO RONBAY NEW ENERGY TECHNOLOGY,FALSE,Technology&Electronics,,
TOPCHOICE MEDICAL CORPORATION,FALSE,Healthcare,,
HUANENG POWER INTERNATIONAL,FALSE,Resources&Materials,,
GUANGDONG KINLONG HARDWARE PRODUCTS,FALSE,Services&Travel,,
HONGTA SECURITIES,FALSE,Finance&Investments,,
YUANFUDAO,FALSE,Communication&Entertainment,,
TONGKUN GROUP,FALSE,Technology&Electronics,,
SUNING FINANCE,FALSE,Finance&Investments,,
"BEIJING ROBOROCK TECHNOLOGY CO., LTD.",FALSE,Machinery&Manufacture,,
SENSETIME GROUP,FALSE,IT&Software,,
ZHEJIANG ZHENENG ELECTRIC POWER,FALSE,Resources&Materials,,
JIANGSU ZHONGTIAN TECHNOLOGY,FALSE,Services&Travel,,
SDIC CAPITAL,TRUE,Finance&Investments,Data_managment&Security,Smart_contracts
MEICAI,FALSE,Retail&ECommerce,,
INGENIC SEMICONDUCTOR,FALSE,Technology&Electronics,,
SHANGHAI JIN JIANG INTERNATIONAL HOTELS DEVELOPMENT,FALSE,Food&Restaurants,,
SINOMA SCIENCE & TECHNOLOGY,FALSE,Resources&Materials,,
WUHAN GUIDE INFRARED,FALSE,Technology&Electronics,,
GUANGZHOU SHIYUAN ELECTRONIC TECHNOLOGY COMPANY,FALSE,Technology&Electronics,,
HUALAN BIOLOGICAL ENGINEERING,FALSE,Healthcare,,
JCET GROUP,FALSE,Technology&Electronics,,
CSC FINANCIAL,FALSE,Finance&Investments,,
THUNDER SOFTWARE TECHNOLOGY,TRUE,IT&Software,Data_managment&Security,Smart_contracts
SICHUAN SWELLFUN,FALSE,Food&Restaurants,,
CHINA OILFIELD SERVICES,FALSE,Resources&Materials,,
GENSCRIPT BIOTECH CORPORATION,FALSE,Healthcare,,
CHANGZHOU XINGYU AUTOMOTIVE LIGHTINGSYSTEM,FALSE,Transport&Aerospace,,
ENN ECOLOGICALHOLDINGS,FALSE,Resources&Materials,,
3PEAK INCORPORATED,FALSE,Technology&Electronics,,
SICHUAN ROAD & BRIDGE,FALSE,Services&Travel,,
FOSUN INTERNATIONAL,FALSE,Finance&Investments,,
FULL TRUCK ALLIANCE CO. LTD.,FALSE,IT&Software,,
STARPOWER SEMICONDUCTOR LTD.,FALSE,Technology&Electronics,,
"SHANDONG NANSHAN ALUMINIUM CO., LTD.",FALSE,Resources&Materials,,
SHANGHAI M&G STATIONERY,FALSE,Services&Travel,,
GREENLAND HOLDINGS CORPORATION,TRUE,Estate,Finance&Tokens,
CHINA SATELLITE COMMUNICATIONS,FALSE,Communication&Entertainment,,
YTO EXPRESS GROUP,FALSE,Healthcare,,
NINGBO SHANSHAN,FALSE,Resources&Materials,,
AVIC ELECTROMECHANICALSYSTEM,FALSE,Transport&Aerospace,,
CHINA CONCH VENTURE HOLDINGS,FALSE,Services&Travel,,
ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY,FALSE,Machinery&Manufacture,,
HAINAN AIRLINES HOLDING,FALSE,Services&Travel,,
NINGBO TUOPU GROUP,FALSE,Transport&Aerospace,,
SHENNAN CIRCUIT COMPANY,FALSE,Technology&Electronics,,
EVERBRIGHT SECURITIES COMPANY,FALSE,Finance&Investments,,
"NATIONAL SILICON INDUSTRY GROUP CO., LTD.",FALSE,Technology&Electronics,,
YUNDA HOLDING,FALSE,Healthcare,,
BEIJING NEW BUILDING MATERIALS PUBLIC COMPANY,FALSE,Resources&Materials,,
NINGBO ZHOUSHAN PORT COMPANY,FALSE,Logistics&Transportation,,
WUHU SANQI INTERACTIVE ENTERTAINMENT NETWORK TECHNOLOGY GROUP,FALSE,Transport&Aerospace,,
SUNWODA ELECTRONIC,FALSE,Technology&Electronics,,
UNISPLENDOUR CORPORATION,FALSE,Technology&Electronics,,
SG MICRO CORP,FALSE,Technology&Electronics,,
ZHEJIANG DAHUA TECHNOLOGY,FALSE,IT&Software,,
"ZHONGTAI SECURITIES CO., LTD.",FALSE,Finance&Investments,,
BLOOMAGE BIOTECHNOLOGY CORPORATION,FALSE,Resources&Materials,,
SHANXI MEIJIN ENERGY,FALSE,Resources&Materials,,
HITHINK ROYALFLUSH INFORMATION NETWORK,FALSE,IT&Software,,
LOMON BILLIONS GROUP CO. LTD,FALSE,Resources&Materials,,
CNPC CAPITAL COMPANY,FALSE,Finance&Investments,,
INDUSTRIAL SECURITIES,FALSE,Finance&Investments,,
SHENZHEN OVERSEAS CHINESE TOWN,FALSE,Estate,,
SHANDONG HUALU-HENGSHENG CHEMICAL,FALSE,Resources&Materials,,
JIANGSU KING'S LUCK BREWERY JOINT-STOCK,FALSE,Food&Restaurants,,
NINESTAR CORPORATION,FALSE,Technology&Electronics,,
KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY,FALSE,IT&Software,,
FOUNDER SECURITIES,FALSE,Finance&Investments,,
JIUGUI LIQUOR,FALSE,Food&Restaurants,,
CHINA RESOURCES MIXC LIFESTYLE SERVICES LIMITED,FALSE,Estate,,
SHENZHEN KANGTAI BIOLOGICAL PRODUCTS,FALSE,Healthcare,,
CHONGQING BREWERY,FALSE,Food&Restaurants,,
HUIZHOU DESAY SV AUTOMOTIVE,FALSE,Transport&Aerospace,,
BEIJING TONGRENTANG CO. LTD,FALSE,Healthcare,,
SHANGHAI ELECTRIC GROUP COMPANY,FALSE,Technology&Electronics,,
ZHEJIANG SATELLITE PETROCHEMICAL,FALSE,Resources&Materials,,
CHINA JUSHI,FALSE,Resources&Materials,,
TBEA,FALSE,Technology&Electronics,,
ADVANCED MICRO-FABRICATION EQUIPMENT CHINA,FALSE,Technology&Electronics,,
CHINA FEIHE,FALSE,Food&Restaurants,,
SDIC POWER HOLDINGS,TRUE,Resources&Materials,Logistics&Supply_chain,Smart_contracts
